Posicion_X_nm,Posicion_Y_nm,Posicion_Z_nm,Fuerza_X_N,Fuerza_Y_N,Fuerza_Z_N,Fuerza_Magnitud_N,Intensidad_W_m2
-130,130,0,9.45356360243674e-14,-9.45356360243674e-14,1.08232541209535e-16,1.33693622403413e-13,7379882128.13788
-130,140,0,5.50906448038587e-14,-5.93283867118478e-14,6.30723242398707e-17,8.0961970040591e-14,4300613412.89964
-130,150,0,3.08452521622675e-14,-3.55906755718472e-14,3.53140913174001e-17,4.70969958245682e-14,2407906425.11266
-130,160,0,1.65930780616841e-14,-2.04222499220728e-14,1.89970189929146e-17,2.6313473589161e-14,1295319867.63844
-130,170,0,8.57617726230328e-15,-1.12150010353197e-14,9.81863461785773e-18,1.41183271339863e-14,669487802.182922
-130,180,0,4.25881429818918e-15,-5.89681979749271e-15,4.87578965452925e-18,7.27392649975839e-15,332457803.631889
-130,190,0,2.03194440555068e-15,-2.96976490042023e-15,2.32630709333145e-18,3.59837561167833e-15,158620244.436473
-130,200,0,9.31457630464962e-16,-1.43301173917686e-15,1.06639315572626e-18,1.70913343515492e-15,72712473.5644615
-130,210,0,4.10244300465256e-16,-6.62702331520798e-16,4.69673301931007e-19,7.79406817304249e-16,32024875.0352614
-130,220,0,1.73600182743367e-16,-2.93784924642622e-16,1.98747932454491e-19,3.41242794644139e-16,13551712.8059083
-130,230,0,7.05807019473468e-17,-1.24873549599152e-16,8.08048792723237e-20,1.43440041154137e-16,5509715.26441093
-130,240,0,2.75708366102332e-17,-5.09000060496613e-17,3.1564635076626e-20,5.78874998904765e-17,2152248.14718352
-130,250,0,1.03476586718646e-17,-1.98993435997396e-17,1.18465578754839e-20,2.24289557498971e-17,807762.617122515
-120,-250,0,1.5748052699187e-17,3.28084431233063e-17,1.95316719538628e-20,3.63922448535097e-17,1331775.40852441
-120,-240,0,4.19599219435442e-17,8.39198438870885e-17,5.20412852526556e-20,9.38252522290081e-17,3548457.30008198
-120,-230,0,1.07416415957732e-16,2.05881463918986e-16,1.33224723232491e-19,2.32218606815768e-16,9083984.75192555
-120,-220,0,2.64201217214907e-16,4.84368898227329e-16,3.27679943745081e-19,5.51738724508204e-16,22342997.1574991
-120,-210,0,6.24348593128774e-16,1.09261003797535e-15,7.74360363172978e-19,1.25841505889764e-15,52800092.6621056
-120,-200,0,1.4175801517927e-15,2.36263358632116e-15,1.75818507877368e-18,2.75528111835873e-15,119882601.810863
-120,-190,0,3.09240430722143e-15,4.89630681976726e-15,3.8354319869538e-18,5.79109657864204e-15,261520570.965908
-120,-180,0,6.48146336653063e-15,9.72219504979594e-15,8.03881811487778e-18,1.1684627019317e-14,548130252.457853
-120,-170,0,1.30520288162099e-14,1.84903741562974e-14,1.61881917436875e-17,2.2632932967616e-14,1103798779.93277
-120,-160,0,2.52528922719201e-14,3.36705230292268e-14,3.13207892935008e-17,4.20881654405456e-14,2135621418.13515
-120,-150,0,4.69431657997735e-14,5.86789572497169e-14,5.82230935104257e-17,7.5145753234283e-14,3969966540.93746
-120,-140,0,8.38420268071887e-14,9.78156979417201e-14,1.03988682566742e-16,1.28830924224773e-13,7090512810.90397
-120,-130,0,1.43873002817156e-13,1.55862419718586e-13,1.78445292874047e-16,2.12114513088757e-13,12167368639.9178
-120,-120,0,2.37205631924342e-13,2.37205631924342e-13,2.94206550017698e-16,3.3545955075202e-13,20060599485.0783
-120,-110,0,3.75749870283508e-13,3.44437381093216e-13,4.66044942097942e-16,5.0973060699777e-13,31777473767.7013
-120,-100,0,5.71874653500217e-13,4.7656221125018e-13,7.093024850635e-16,7.44414309116684e-13,48364093409.1155
-120,-90,0,8.36240196805811e-13,6.27180147604358e-13,1.03720209315567e-15,1.04530076059048e-12,70722068474.1009
-120,-80,0,1.17486897921906e-12,7.8324598614604e-13,1.45721458170647e-15,1.41201753410482e-12,99360799702.355
-120,-70,0,1.58590099822202e-12,9.25108915629514e-13,1.96703393764457e-15,1.83600445292525e-12,134123050606.012
-120,-60,0,2.05679490036523e-12,1.02839745018262e-12,2.55110549522379e-15,2.29956802157488e-12,173948219646.327
-120,-50,0,2.56291515754933e-12,1.06788131564555e-12,3.17887319487188e-15,2.77649324046283e-12,216752828828.385
-120,-40,0,3.0683567815463e-12,1.02278559384877e-12,3.80580218406304e-15,3.23433427369157e-12,259500250179.108
-120,-30,0,3.52944101713247e-12,8.82360254283117e-13,4.37771453596127e-15,3.63806716212609e-12,298496338577.919
-120,-20,0,3.90062770655978e-12,6.50104617759964e-13,4.83812279278138e-15,3.95443496932834e-12,329889472548.376
-120,-10,0,4.14182383799515e-12,3.45151986499596e-13,5.13729559804935e-15,4.15618346449907e-12,350288698272.436
-120,0,0,4.2254924192831e-12,0,5.24107585324349e-15,4.22549566965759e-12,357364999373.766
-120,10,0,4.14182383799515e-12,-3.45151986499596e-13,5.13729559804935e-15,4.15618346449907e-12,350288698272.436
-120,20,0,3.90062770655978e-12,-6.50104617759964e-13,4.83812279278138e-15,3.95443496932834e-12,329889472548.376
-120,30,0,3.52944101713247e-12,-8.82360254283117e-13,4.37771453596127e-15,3.63806716212609e-12,298496338577.919
-120,40,0,3.0683567815463e-12,-1.02278559384877e-12,3.80580218406304e-15,3.23433427369157e-12,259500250179.108
-120,50,0,2.56291515754933e-12,-1.06788131564555e-12,3.17887319487188e-15,2.77649324046283e-12,216752828828.385
-120,60,0,2.05679490036523e-12,-1.02839745018262e-12,2.55110549522379e-15,2.29956802157488e-12,173948219646.327
-120,70,0,1.58590099822202e-12,-9.25108915629514e-13,1.96703393764457e-15,1.83600445292525e-12,134123050606.012
-120,80,0,1.17486897921906e-12,-7.8324598614604e-13,1.45721458170647e-15,1.41201753410482e-12,99360799702.355
-120,90,0,8.36240196805811e-13,-6.27180147604358e-13,1.03720209315567e-15,1.04530076059048e-12,70722068474.1009
-120,100,0,5.71874653500217e-13,-4.7656221125018e-13,7.093024850635e-16,7.44414309116684e-13,48364093409.1155
-120,110,0,3.75749870283508e-13,-3.44437381093216e-13,4.66044942097942e-16,5.0973060699777e-13,31777473767.7013
-120,120,0,2.37205631924342e-13,-2.37205631924342e-13,2.94206550017698e-16,3.3545955075202e-13,20060599485.0783
-120,130,0,1.43873002817156e-13,-1.55862419718586e-13,1.78445292874047e-16,2.12114513088757e-13,12167368639.9178
-120,140,0,8.38420268071887e-14,-9.78156979417201e-14,1.03988682566742e-16,1.28830924224773e-13,7090512810.90397
-120,150,0,4.69431657997735e-14,-5.86789572497169e-14,5.82230935104257e-17,7.5145753234283e-14,3969966540.93746
-120,160,0,2.52528922719201e-14,-3.36705230292268e-14,3.13207892935008e-17,4.20881654405456e-14,2135621418.13515
-120,170,0,1.30520288162099e-14,-1.84903741562974e-14,1.61881917436875e-17,2.2632932967616e-14,1103798779.93277
-120,180,0,6.48146336653063e-15,-9.72219504979594e-15,8.03881811487778e-18,1.1684627019317e-14,548130252.457853
-120,190,0,3.09240430722143e-15,-4.89630681976726e-15,3.8354319869538e-18,5.79109657864204e-15,261520570.965908
-120,200,0,1.4175801517927e-15,-2.36263358632116e-15,1.75818507877368e-18,2.75528111835873e-15,119882601.810863
-120,210,0,6.24348593128774e-16,-1.09261003797535e-15,7.74360363172978e-19,1.25841505889764e-15,52800092.6621056
-120,220,0,2.64201217214907e-16,-4.84368898227329e-16,3.27679943745081e-19,5.51738724508204e-16,22342997.1574991
-120,230,0,1.07416415957732e-16,-2.05881463918986e-16,1.33224723232491e-19,2.32218606815768e-16,9083984.75192555
-120,240,0,4.19599219435442e-17,-8.39198438870885e-17,5.20412852526556e-20,9.38252522290081e-17,3548457.30008198
-120,250,0,1.5748052699187e-17,-3.28084431233063e-17,1.95316719538628e-20,3.63922448535097e-17,1331775.40852441
-110,-250,0,2.28672217698769e-17,5.19709585679021e-17,3.09396134255223e-20,5.67793212639867e-17,2109630.77849631
-110,-240,0,6.09285970597306e-17,1.32935120857594e-16,8.24372461143209e-20,1.4623285230409e-16,5621018.89591763
-110,-230,0,1.55975763964915e-16,3.26131142835731e-16,2.11037818230483e-19,3.6151072710051e-16,14389703.9255985
-110,-220,0,3.83637656358136e-16,7.67275312716273e-16,5.19069274290623e-19,8.57840035386977e-16,35392960.5439717
-110,-210,0,9.06595370177405e-16,1.73077297942959e-15,1.22664410631235e-18,1.95384026373868e-15,83639253.1912818
-110,-200,0,2.05841965209892e-15,3.74258118563441e-15,2.78509524408921e-18,4.27130110762133e-15,189902910.781928
-110,-190,0,4.49037376675026e-15,7.75610014256863e-15,6.07560803174613e-18,8.96217512101192e-15,414267933.007787
-110,-180,0,9.41150785605565e-15,1.54006492190002e-14,1.27340826458748e-17,1.8048729557732e-14,868278873.306572
-110,-170,0,1.89523935208687e-14,2.92900627140699e-14,2.56432934052684e-17,3.48869839846111e-14,1748498931.95952
-110,-160,0,3.66688302124804e-14,5.33364803090624e-14,4.96144475093131e-17,6.47254640964753e-14,3382982330.26388
-110,-150,0,6.81644876926995e-14,9.29515741264084e-14,9.22296877557424e-17,1.15266651817864e-13,6288720718.79594
-110,-140,0,1.21743958801928e-13,1.54946856656999e-13,1.64725766787789e-16,1.97053665348372e-13,11231896884.0207
-110,-130,0,2.08912673844552e-13,2.46896796361743e-13,2.82670546186448e-16,3.2342327258441e-13,19274012128.328
-110,-120,0,3.44437381093216e-13,3.75749870283508e-13,4.66044942097942e-16,5.0973060699777e-13,31777473767.7013
-110,-110,0,5.45611978062956e-13,5.45611978062956e-13,7.38249668615519e-16,7.71612212334743e-13,50337869504.2541
-110,-100,0,8.30396765788746e-13,7.54906150717042e-13,1.12358761408091e-15,1.12224923589725e-12,76612302177.2151
-110,-90,0,1.21427080468213e-12,9.93494294739924e-13,1.64300485294957e-15,1.56891274462575e-12,112028988834.812
-110,-80,0,1.70597881321865e-12,1.24071186415902e-12,2.30833570943567e-15,2.1094394917678e-12,157394857936.737
-110,-70,0,2.30281964405942e-12,1.46543068258327e-12,3.11592728822382e-15,2.72955584436832e-12,212460835253.07
-110,-60,0,2.98658224607299e-12,1.62904486149436e-12,4.04113984796027e-15,3.40198133506503e-12,275546849477.839
-110,-50,0,3.72149428986454e-12,1.69158831357479e-12,5.03557032959261e-15,4.0879109737231e-12,343352517320.992
-110,-40,0,4.45541984004322e-12,1.62015266910663e-12,6.02867223180921e-15,4.74085403352107e-12,411067595408.268
-110,-30,0,5.12493538887911e-12,1.39770965151249e-12,6.93462371014819e-15,5.31211851327911e-12,472840284557.37
-110,-20,0,5.66391490600551e-12,1.02980271018282e-12,7.66394445225359e-15,5.75677725992728e-12,522569331387.416
-110,-10,0,6.01414205933385e-12,5.46740187212168e-13,8.1378563100964e-15,6.03894823349782e-12,554883214170.93
-110,0,0,6.13563237848021e-12,0,8.30225191250552e-15,6.1356379954526e-12,566092598655.535
-110,10,0,6.01414205933385e-12,-5.46740187212168e-13,8.1378563100964e-15,6.03894823349782e-12,554883214170.93
-110,20,0,5.66391490600551e-12,-1.02980271018282e-12,7.66394445225359e-15,5.75677725992728e-12,522569331387.416
-110,30,0,5.12493538887911e-12,-1.39770965151249e-12,6.93462371014819e-15,5.31211851327911e-12,472840284557.37
-110,40,0,4.45541984004322e-12,-1.62015266910663e-12,6.02867223180921e-15,4.74085403352107e-12,411067595408.268
-110,50,0,3.72149428986454e-12,-1.69158831357479e-12,5.03557032959261e-15,4.0879109737231e-12,343352517320.992
-110,60,0,2.98658224607299e-12,-1.62904486149436e-12,4.04113984796027e-15,3.40198133506503e-12,275546849477.839
-110,70,0,2.30281964405942e-12,-1.46543068258327e-12,3.11592728822382e-15,2.72955584436832e-12,212460835253.07
-110,80,0,1.70597881321865e-12,-1.24071186415902e-12,2.30833570943567e-15,2.1094394917678e-12,157394857936.737
-110,90,0,1.21427080468213e-12,-9.93494294739924e-13,1.64300485294957e-15,1.56891274462575e-12,112028988834.812
-110,100,0,8.30396765788746e-13,-7.54906150717042e-13,1.12358761408091e-15,1.12224923589725e-12,76612302177.2151
-110,110,0,5.45611978062956e-13,-5.45611978062956e-13,7.38249668615519e-16,7.71612212334743e-13,50337869504.2541
-110,120,0,3.44437381093216e-13,-3.75749870283508e-13,4.66044942097942e-16,5.0973060699777e-13,31777473767.7013
-110,130,0,2.08912673844552e-13,-2.46896796361743e-13,2.82670546186448e-16,3.2342327258441e-13,19274012128.328
-110,140,0,1.21743958801928e-13,-1.54946856656999e-13,1.64725766787789e-16,1.97053665348372e-13,11231896884.0207
-110,150,0,6.81644876926995e-14,-9.29515741264084e-14,9.22296877557424e-17,1.15266651817864e-13,6288720718.79594
-110,160,0,3.66688302124804e-14,-5.33364803090624e-14,4.96144475093131e-17,6.47254640964753e-14,3382982330.26388
-110,170,0,1.89523935208687e-14,-2.92900627140699e-14,2.56432934052684e-17,3.48869839846111e-14,1748498931.95952
-110,180,0,9.41150785605565e-15,-1.54006492190002e-14,1.27340826458748e-17,1.8048729557732e-14,868278873.306572
-110,190,0,4.49037376675026e-15,-7.75610014256863e-15,6.07560803174613e-18,8.96217512101192e-15,414267933.007787
-110,200,0,2.05841965209892e-15,-3.74258118563441e-15,2.78509524408921e-18,4.27130110762133e-15,189902910.781928
-110,210,0,9.06595370177405e-16,-1.73077297942959e-15,1.22664410631235e-18,1.95384026373868e-15,83639253.1912818
-110,220,0,3.83637656358136e-16,-7.67275312716273e-16,5.19069274290623e-19,8.57840035386977e-16,35392960.5439717
-110,230,0,1.55975763964915e-16,-3.26131142835731e-16,2.11037818230483e-19,3.6151072710051e-16,14389703.9255985
-110,240,0,6.09285970597306e-17,-1.32935120857594e-16,8.24372461143209e-20,1.4623285230409e-16,5621018.89591763
-110,250,0,2.28672217698769e-17,-5.19709585679021e-17,3.09396134255223e-20,5.67793212639867e-17,2109630.77849631
-100,-250,0,3.16390955888448e-17,7.90977389721121e-17,4.70889021792977e-20,8.51908850614028e-17,3210776.94141784
-100,-240,0,8.43008198049734e-17,2.02321967531936e-16,1.25466319336954e-19,2.1918216740324e-16,8554974.66298473
-100,-230,0,2.15808079025805e-16,4.9635858175935e-16,3.21191446128175e-19,5.41244003960235e-16,21900576.1714781
-100,-220,0,5.30801031508865e-16,1.1677622693195e-15,7.90003480172651e-19,1.2827388965813e-15,53866725.2874152
-100,-210,0,1.25436512240198e-15,2.63416675704417e-15,1.86690517223247e-18,2.91757945042634e-15,127295727.897709
-100,-200,0,2.84802848195091e-15,5.69605696390182e-15,4.23880789023796e-18,6.36838669817642e-15,289024929.510025
-100,-190,0,6.21287800769857e-15,1.18044682146273e-14,9.24684185132151e-18,1.33396180032554e-14,630499867.763182
-100,-180,0,1.30217531025745e-14,2.34391555846341e-14,1.93807842330849e-17,2.68134377504991e-14,1321487064.72799
-100,-170,0,2.62225071351628e-14,4.45782621297767e-14,3.90281067222557e-17,5.17188829941044e-14,2661148154.48183
-100,-160,0,5.07349322779314e-14,8.11758916446903e-14,7.55112817124141e-17,9.57265085517614e-14,5148769049.99746
-100,-150,0,9.43122415809653e-14,1.41468362371448e-13,1.40370039050921e-16,1.70023869406132e-13,9571191168.02781
-100,-140,0,1.68444622629479e-13,2.35822471681271e-13,2.50706284270773e-16,2.89803195110565e-13,17094515254.1492
-100,-130,0,2.89050903401421e-13,3.75766174421847e-13,4.30213704201435e-16,4.74078925581637e-13,29334305481.8384
-100,-120,0,4.7656221125018e-13,5.71874653500217e-13,7.093024850635e-16,7.44414309116684e-13,48364093409.1155
-100,-110,0,7.54906150717042e-13,8.30396765788746e-13,1.12358761408091e-15,1.12224923589725e-12,76612302177.2151
-100,-100,0,1.1489322510827e-12,1.1489322510827e-12,1.71005715300028e-15,1.62483647160304e-12,116600978601.15
-100,-90,0,1.68005687608501e-12,1.51205118847651e-12,2.50059022188394e-15,2.26028674207615e-12,170503814121.402
-100,-80,0,2.36037865934143e-12,1.88830292747315e-12,3.51319820722259e-15,3.02276160223392e-12,239548922831.758
-100,-70,0,3.1861597295056e-12,2.23031181065392e-12,4.7423215427795e-15,3.88920648516881e-12,323357223329.784
-100,-60,0,4.13220288184238e-12,2.47932172910543e-12,6.15045948947385e-15,4.8189391697004e-12,419371711677.091
-100,-50,0,5.14901355091411e-12,2.57450677545705e-12,7.6639444522536e-15,5.75677725992729e-12,522569331387.416
-100,-40,0,6.1644571843006e-12,2.46578287372024e-12,9.17540736823899e-15,6.63932991690485e-12,625629076971.964
-100,-30,0,7.09078260703924e-12,2.12723478211177e-12,1.05542306895268e-14,7.40300190397799e-12,719644735044.078
-100,-20,0,7.83650018245466e-12,1.56730003649093e-12,1.16642288207265e-14,7.99170198194542e-12,795330432516.966
-100,-10,0,8.32106438561724e-12,8.32106438561724e-13,1.2385504449115e-14,8.36257538294298e-12,844510919826.241
-100,0,0,8.48915476579396e-12,0,1.26357082358945e-14,8.48916416961794e-12,861571172073.959
-100,10,0,8.32106438561724e-12,-8.32106438561724e-13,1.2385504449115e-14,8.36257538294298e-12,844510919826.241
-100,20,0,7.83650018245466e-12,-1.56730003649093e-12,1.16642288207265e-14,7.99170198194542e-12,795330432516.966
-100,30,0,7.09078260703924e-12,-2.12723478211177e-12,1.05542306895268e-14,7.40300190397799e-12,719644735044.078
-100,40,0,6.1644571843006e-12,-2.46578287372024e-12,9.17540736823899e-15,6.63932991690485e-12,625629076971.964
-100,50,0,5.14901355091411e-12,-2.57450677545705e-12,7.6639444522536e-15,5.75677725992729e-12,522569331387.416
-100,60,0,4.13220288184238e-12,-2.47932172910543e-12,6.15045948947385e-15,4.8189391697004e-12,419371711677.091
-100,70,0,3.1861597295056e-12,-2.23031181065392e-12,4.7423215427795e-15,3.88920648516881e-12,323357223329.784
-100,80,0,2.36037865934143e-12,-1.88830292747315e-12,3.51319820722259e-15,3.02276160223392e-12,239548922831.758
-100,90,0,1.68005687608501e-12,-1.51205118847651e-12,2.50059022188394e-15,2.26028674207615e-12,170503814121.402
-100,100,0,1.1489322510827e-12,-1.1489322510827e-12,1.71005715300028e-15,1.62483647160304e-12,116600978601.15
-100,110,0,7.54906150717042e-13,-8.30396765788746e-13,1.12358761408091e-15,1.12224923589725e-12,76612302177.2151
-100,120,0,4.7656221125018e-13,-5.71874653500217e-13,7.093024850635e-16,7.44414309116684e-13,48364093409.1155
-100,130,0,2.89050903401421e-13,-3.75766174421847e-13,4.30213704201435e-16,4.74078925581637e-13,29334305481.8384
-100,140,0,1.68444622629479e-13,-2.35822471681271e-13,2.50706284270773e-16,2.89803195110565e-13,17094515254.1492
-100,150,0,9.43122415809653e-14,-1.41468362371448e-13,1.40370039050921e-16,1.70023869406132e-13,9571191168.02781
-100,160,0,5.07349322779314e-14,-8.11758916446903e-14,7.55112817124141e-17,9.57265085517614e-14,5148769049.99746
-100,170,0,2.62225071351628e-14,-4.45782621297767e-14,3.90281067222557e-17,5.17188829941044e-14,2661148154.48183
-100,180,0,1.30217531025745e-14,-2.34391555846341e-14,1.93807842330849e-17,2.68134377504991e-14,1321487064.72799
-100,190,0,6.21287800769857e-15,-1.18044682146273e-14,9.24684185132151e-18,1.33396180032554e-14,630499867.763182
-100,200,0,2.84802848195091e-15,-5.69605696390182e-15,4.23880789023796e-18,6.36838669817642e-15,289024929.510025
-100,210,0,1.25436512240198e-15,-2.63416675704417e-15,1.86690517223247e-18,2.91757945042634e-15,127295727.897709
-100,220,0,5.30801031508865e-16,-1.1677622693195e-15,7.90003480172651e-19,1.2827388965813e-15,53866725.2874152
-100,230,0,2.15808079025805e-16,-4.9635858175935e-16,3.21191446128175e-19,5.41244003960235e-16,21900576.1714781
-100,240,0,8.43008198049734e-17,-2.02321967531936e-16,1.25466319336954e-19,2.1918216740324e-16,8554974.66298473
-100,250,0,3.16390955888448e-17,-7.90977389721121e-17,4.70889021792977e-20,8.51908850614028e-17,3210776.94141784
